"^0038097";"eutelia";0,1;"Ukraine Mobile"
"^0038097";"eutelia";0,1;"Ukraine Mobile"
"^00381";"eutelia";0,09;"Serbia"
"^003816";"eutelia";0,19;"Serbia Mobile"
"^00382";"eutelia";0,1;"Montenegro"
"^003826";"eutelia";0,23;"Montenegro Mobile"
"^00385";"eutelia";0,03;"Croatia"
"^00385";"eutelia";0,03;"Croatia"
"^003859";"eutelia";0,16;"Croatia Mobile"
"^00386";"eutelia";0,03;"Slovenia"
"^0038620";"eutelia";0,22;"Slovenia Mobile"
"^0038621";"eutelia";0,22;"Slovenia Mobile"
"^0038630";"eutelia";0,22;"Slovenia Mobile"
"^0038631";"eutelia";0,22;"Slovenia Mobile"
"^0038640";"eutelia";0,22;"Slovenia Mobile"
"^0038641";"eutelia";0,22;"Slovenia Mobile"
"^0038649";"eutelia";0,22;"Slovenia Mobile"
"^0038650";"eutelia";0,22;"Slovenia Mobile"
"^0038651";"eutelia";0,22;"Slovenia Mobile"
"^0038660";"eutelia";0,22;"Slovenia Mobile"
"^0038661";"eutelia";0,22;"Slovenia Mobile"
"^0038670";"eutelia";0,22;"Slovenia Mobile"
"^0038671";"eutelia";0,22;"Slovenia Mobile"
"^00387";"eutelia";0,11;"Bosnia and Herzegovina (Bosnia-herzegovina)"
"^00387";"eutelia";0,14;"Bosnia and Herzegovina (Bosnia-herzegovina)"
"^00387";"eutelia";0,12;"Bosnia and Herzegovina (Bosnia-herzegovina)"
"^0038761";"eutelia";0,21;"Bosnia and Herzegovina (Bosnia-herzegovina) Mobile"
"^0038762";"eutelia";0,21;"Bosnia and Herzegovina (Bosnia-herzegovina) Mobile"
"^0038763";"eutelia";0,21;"Bosnia and Herzegovina (Bosnia-herzegovina) Mobile"
"^0038765";"eutelia";0,21;"Bosnia and Herzegovina (Bosnia-herzegovina) Mobile"
"^00389";"eutelia";0,07;"Republic of Macedonia"
"^0038970";"eutelia";0,21;"Republic of Macedonia Mobile"
"^0038971";"eutelia";0,21;"Republic of Macedonia Mobile"
"^0038975";"eutelia";0,21;"Republic of Macedonia Mobile"
"^0038976";"eutelia";0,21;"Republic of Macedonia Mobile"
"^0038977";"eutelia";0,21;"Republic of Macedonia Mobile"
"^0038978";"eutelia";0,21;"Republic of Macedonia Mobile"
"^0040";"eutelia";0,03;"Romania"
"^0040";"eutelia";0,03;"Romania"
"^0040";"eutelia";0,04;"Romania"
"^00407";"eutelia";0,1;"Romania Mobile"
"^00407";"eutelia";0,16;"Romania Mobile"
"^00407";"eutelia";0,16;"Romania Mobile"
"^00407";"eutelia";0,15;"Romania Mobile"
"^00407";"eutelia";0,16;"Romania Mobile"
"^00407";"eutelia";0,15;"Romania Mobile"
"^0041";"eutelia";0,02;"Switzerland"
"^0041";"eutelia";6;"Switzerland"
"^004174";"eutelia";0,22;"Switzerland Mobile"
"^004176";"eutelia";0,22;"Switzerland Mobile"
"^004177";"eutelia";0,22;"Switzerland Mobile"
"^004178";"eutelia";0,22;"Switzerland Mobile"
"^004179";"eutelia";0,22;"Switzerland Mobile"
"^00420";"eutelia";0,02;"Czech Republic"
"^00420";"eutelia";0,02;"Czech Republic"
"^0042060";"eutelia";0,14;"Czech Republic Mobile"
"^0042072";"eutelia";0,14;"Czech Republic Mobile"
"^0042073";"eutelia";0,14;"Czech Republic Mobile"
"^0042077";"eutelia";0,14;"Czech Republic Mobile"
"^00421";"eutelia";0,03;"Slovakia (Slovak Republic)"
"^004219";"eutelia";0,16;"Slovakia (Slovak Republic) Mobile"
"^00423";"eutelia";6;"Liechtenstein"
"^00423";"eutelia";0,04;"Liechtenstein"
"^004237";"eutelia";0,14;"Liechtenstein Mobile"
"^004237";"eutelia";0,32;"Liechtenstein Mobile"
"^004237";"eutelia";0,25;"Liechtenstein Mobile"
"^004237";"eutelia";0,18;"Liechtenstein Mobile"
"^004237";"eutelia";0,15;"Liechtenstein Mobile"
"^0043";"eutelia";6;"Austria"
"^0043";"eutelia";0,02;"Austria"
"^0043";"eutelia";0,01;"Austria"
"^0043650";"eutelia";0,13;"Austria Mobile"
"^0043650";"eutelia";0,32;"Austria Mobile"
"^0043650";"eutelia";0,13;"Austria Mobile"
"^0043650";"eutelia";0,13;"Austria Mobile"
"^0043650";"eutelia";0,13;"Austria Mobile"
"^0043650";"eutelia";0,14;"Austria Mobile"
"^0043650";"eutelia";0,13;"Austria Mobile"
"^0043650";"eutelia";0,18;"Austria Mobile"
"^0043650";"eutelia";0,13;"Austria Mobile"
"^0043650";"eutelia";0,13;"Austria Mobile"
"^0043650";"eutelia";0,15;"Austria Mobile"
"^0043660";"eutelia";0,13;"Austria Mobile"
"^0043660";"eutelia";0,13;"Austria Mobile"
"^0043660";"eutelia";0,15;"Austria Mobile"
"^0043660";"eutelia";0,13;"Austria Mobile"
"^0043660";"eutelia";0,13;"Austria Mobile"
"^0043660";"eutelia";0,14;"Austria Mobile"
"^0043660";"eutelia";0,18;"Austria Mobile"
"^0043660";"eutelia";0,13;"Austria Mobile"
"^0043660";"eutelia";0,13;"Austria Mobile"
"^0043660";"eutelia";0,32;"Austria Mobile"
"^0043660";"eutelia";0,13;"Austria Mobile"
"^0043664";"eutelia";0,13;"Austria Mobile"
"^0043664";"eutelia";0,13;"Austria Mobile"
"^0043664";"eutelia";0,15;"Austria Mobile"
"^0043664";"eutelia";0,32;"Austria Mobile"
"^0043664";"eutelia";0,13;"Austria Mobile"
"^0043664";"eutelia";0,13;"Austria Mobile"
"^0043664";"eutelia";0,13;"Austria Mobile"
"^0043664";"eutelia";0,18;"Austria Mobile"
"^0043664";"eutelia";0,14;"Austria Mobile"
"^0043664";"eutelia";0,13;"Austria Mobile"
"^0043664";"eutelia";0,13;"Austria Mobile"
"^0043676";"eutelia";0,32;"Austria Mobile"
"^0043676";"eutelia";0,13;"Austria Mobile"
"^0043676";"eutelia";0,14;"Austria Mobile"
"^0043676";"eutelia";0,18;"Austria Mobile"
"^0043676";"eutelia";0,13;"Austria Mobile"
"^0043676";"eutelia";0,13;"Austria Mobile"
"^0043676";"eutelia";0,15;"Austria Mobile"
"^0043676";"eutelia";0,13;"Austria Mobile"
"^0043676";"eutelia";0,13;"Austria Mobile"
"^0043676";"eutelia";0,13;"Austria Mobile"
"^0043676";"eutelia";0,13;"Austria Mobile"
"^0043680";"eutelia";0,13;"Austria Mobile"
"^0043680";"eutelia";0,13;"Austria Mobile"
"^0043680";"eutelia";0,15;"Austria Mobile"
"^0043680";"eutelia";0,13;"Austria Mobile"
"^0043680";"eutelia";0,13;"Austria Mobile"
"^0043680";"eutelia";0,13;"Austria Mobile"
"^0043680";"eutelia";0,14;"Austria Mobile"
"^0043680";"eutelia";0,32;"Austria Mobile"
"^0043680";"eutelia";0,13;"Austria Mobile"
"^0043680";"eutelia";0,13;"Austria Mobile"
"^0043680";"eutelia";0,18;"Austria Mobile"
"^0043681";"eutelia";0,15;"Austria Mobile"
"^0043681";"eutelia";0,13;"Austria Mobile"
"^0043681";"eutelia";0,13;"Austria Mobile"
"^0043681";"eutelia";0,14;"Austria Mobile"
"^0043681";"eutelia";0,13;"Austria Mobile"
"^0043681";"eutelia";0,32;"Austria Mobile"
"^0043681";"eutelia";0,13;"Austria Mobile"
"^0043681";"eutelia";0,13;"Austria Mobile"
"^0043681";"eutelia";0,13;"Austria Mobile"
"^0043681";"eutelia";0,13;"Austria Mobile"
"^0043681";"eutelia";0,18;"Austria Mobile"
"^0043688";"eutelia";0,18;"Austria Mobile"
"^0043688";"eutelia";0,13;"Austria Mobile"
"^0043688";"eutelia";0,15;"Austria Mobile"
"^0043688";"eutelia";0,13;"Austria Mobile"
"^0043688";"eutelia";0,13;"Austria Mobile"
"^0043688";"eutelia";0,13;"Austria Mobile"
"^0043688";"eutelia";0,14;"Austria Mobile"
"^0043688";"eutelia";0,13;"Austria Mobile"
"^0043688";"eutelia";0,13;"Austria Mobile"
"^0043688";"eutelia";0,13;"Austria Mobile"
"^0043688";"eutelia";0,32;"Austria Mobile"
"^0043699";"eutelia";0,13;"Austria Mobile"
"^0043699";"eutelia";0,13;"Austria Mobile"
"^0043699";"eutelia";0,13;"Austria Mobile"
"^0043699";"eutelia";0,14;"Austria Mobile"
"^0043699";"eutelia";0,13;"Austria Mobile"
"^0043699";"eutelia";0,13;"Austria Mobile"
"^0043699";"eutelia";0,13;"Austria Mobile"
"^0043699";"eutelia";0,32;"Austria Mobile"
"^0043699";"eutelia";0,15;"Austria Mobile"
"^0043699";"eutelia";0,18;"Austria Mobile"
"^0043699";"eutelia";0,13;"Austria Mobile"
"^0045";"eutelia";0,01;"Denmark"
"^004530";"eutelia";0,17;"Denmark Mobile"
"^004540";"eutelia";0,17;"Denmark Mobile"
"^0046";"eutelia";6;"Sweden"
"^0046";"eutelia";0,02;"Sweden"
"^004670";"eutelia";0,14;"Sweden Mobile"
"^004673";"eutelia";0,14;"Sweden Mobile"
"^004676";"eutelia";0,14;"Sweden Mobile"
"^0047";"eutelia";6;"Norway"
"^0047";"eutelia";0,02;"Norway"
"^00474";"eutelia";0,16;"Norway Mobile"
"^00479";"eutelia";0,16;"Norway Mobile"
"^0048";"eutelia";0,02;"Poland"
"^0048";"eutelia";0,02;"Poland"
"^004850";"eutelia";0,08;"Poland Mobile"
"^004850";"eutelia";0,12;"Poland Mobile"
"^004850";"eutelia";0,24;"Poland Mobile"
"^004850";"eutelia";0,13;"Poland Mobile"
"^004850";"eutelia";0,08;"Poland Mobile"
"^004851";"eutelia";0,13;"Poland Mobile"
"^004851";"eutelia";0,08;"Poland Mobile"
"^004851";"eutelia";0,12;"Poland Mobile"
"^004851";"eutelia";0,24;"Poland Mobile"
"^004851";"eutelia";0,08;"Poland Mobile"
"^004860";"eutelia";0,13;"Poland Mobile"
"^004860";"eutelia";0,08;"Poland Mobile"
"^004860";"eutelia";0,24;"Poland Mobile"
"^004860";"eutelia";0,08;"Poland Mobile"
"^004860";"eutelia";0,12;"Poland Mobile"
"^004866";"eutelia";0,24;"Poland Mobile"
"^004866";"eutelia";0,08;"Poland Mobile"
"^004866";"eutelia";0,13;"Poland Mobile"
"^004866";"eutelia";0,12;"Poland Mobile"
"^004866";"eutelia";0,08;"Poland Mobile"
"^004869";"eutelia";0,12;"Poland Mobile"
"^004869";"eutelia";0,08;"Poland Mobile"
"^004869";"eutelia";0,24;"Poland Mobile"
"^004869";"eutelia";0,08;"Poland Mobile"
"^004869";"eutelia";0,13;"Poland Mobile"
"^004872";"eutelia";0,08;"Poland Mobile"
"^004872";"eutelia";0,24;"Poland Mobile"
"^004872";"eutelia";0,13;"Poland Mobile"
"^004872";"eutelia";0,08;"Poland Mobile"
"^004872";"eutelia";0,12;"Poland Mobile"
"^004878";"eutelia";0,12;"Poland Mobile"
"^004878";"eutelia";0,13;"Poland Mobile"
"^004878";"eutelia";0,08;"Poland Mobile"
"^004878";"eutelia";0,24;"Poland Mobile"
"^004878";"eutelia";0,08;"Poland Mobile"
"^004879";"eutelia";0,24;"Poland Mobile"
"^004879";"eutelia";0,13;"Poland Mobile"
"^004879";"eutelia";0,08;"Poland Mobile"
"^004879";"eutelia";0,12;"Poland Mobile"
"^004879";"eutelia";0,08;"Poland Mobile"
"^004888";"eutelia";0,08;"Poland Mobile"
"^004888";"eutelia";0,13;"Poland Mobile"
"^004888";"eutelia";0,12;"Poland Mobile"
"^004888";"eutelia";0,24;"Poland Mobile"
"^004888";"eutelia";0,08;"Poland Mobile"
"^0049";"eutelia";0,02;"Germany"
"^0049";"eutelia";0,07;"Germany"
"^0049";"eutelia";6;"Germany"
"^004915";"eutelia";0,16;"Germany Mobile"
"^004915";"eutelia";0,16;"Germany Mobile"
"^004915";"eutelia";0,16;"Germany Mobile"
"^004915";"eutelia";0,16;"Germany Mobile"
"^004915";"eutelia";0,16;"Germany Mobile"
"^004916";"eutelia";0,16;"Germany Mobile"
"^004916";"eutelia";0,16;"Germany Mobile"
"^004916";"eutelia";0,16;"Germany Mobile"
"^004916";"eutelia";0,16;"Germany Mobile"
"^004916";"eutelia";0,16;"Germany Mobile"
"^004917";"eutelia";0,16;"Germany Mobile"
"^004917";"eutelia";0,16;"Germany Mobile"
"^004917";"eutelia";0,16;"Germany Mobile"
"^004917";"eutelia";0,16;"Germany Mobile"
"^004917";"eutelia";0,16;"Germany Mobile"
"^0049700";"eutelia";0,16;"Germany Mobile"
"^0049700";"eutelia";0,16;"Germany Mobile"
"^0049700";"eutelia";0,16;"Germany Mobile"
"^0049700";"eutelia";0,16;"Germany Mobile"
"^0049700";"eutelia";0,16;"Germany Mobile"
"^00501";"eutelia";0,14;"Belize"
"^005016";"eutelia";0,17;"Belize Mobile"
"^00502";"eutelia";0,1;"Guatemala"
"^005024";"eutelia";0,1;"Guatemala Mobile"
"^005025";"eutelia";0,1;"Guatemala Mobile"
"^00503";"eutelia";0,08;"El Salvador"
"^005037";"eutelia";0,09;"El Salvador Mobile"
"^00504";"eutelia";0,14;"Honduras"
"^005043";"eutelia";0,16;"Honduras Mobile"
"^005048";"eutelia";0,16;"Honduras Mobile"
"^005049";"eutelia";0,16;"Honduras Mobile"
"^00505";"eutelia";0,12;"Nicaragua"
"^005058";"eutelia";0,17;"Nicaragua Mobile"
"^00506";"eutelia";0,04;"Costa Rica"
"^005063";"eutelia";0,18;"Costa Rica Mobile"
"^005063";"eutelia";0,14;"Costa Rica Mobile"
"^005063";"eutelia";0,15;"Costa Rica Mobile"
"^005063";"eutelia";0,32;"Costa Rica Mobile"
"^005063";"eutelia";0,05;"Costa Rica Mobile"
"^005068";"eutelia";0,18;"Costa Rica Mobile"
"^005068";"eutelia";0,14;"Costa Rica Mobile"
"^005068";"eutelia";0,32;"Costa Rica Mobile"
"^005068";"eutelia";0,05;"Costa Rica Mobile"
"^005068";"eutelia";0,15;"Costa Rica Mobile"
"^00507";"eutelia";0,03;"Panama"
"^005074";"eutelia";0,1;"Panama Mobile"
"^005075";"eutelia";0,1;"Panama Mobile"
"^005076";"eutelia";0,1;"Panama Mobile"
"^005077";"eutelia";0,1;"Panama Mobile"
"^0051";"eutelia";0,03;"Peru"
"^0051";"eutelia";0,02;"Peru"
"^00519";"eutelia";0,13;"Peru Mobile"
"^00519";"eutelia";0,15;"Peru Mobile"
"^0052";"eutelia";0,06;"Mexico"
"^0052";"eutelia";0,02;"Mexico"
"^00521";"eutelia";0,18;"Mexico Mobile"
"^0053";"eutelia";0,82;"Cuba"
"^00535";"eutelia";0,82;"Cuba Mobile"
"^0054";"eutelia";0,02;"Argentina"
"^0054";"eutelia";0,02;"Argentina"
"^0054";"eutelia";0,01;"Argentina"
"^005415";"eutelia";0,05;"Argentina Mobile"
"^0055";"eutelia";0,02;"Brazil"
"^0055";"eutelia";0,03;"Brazil"
"^0055";"eutelia";0,02;"Brazil"
"^0055";"eutelia";0,02;"Brazil"
"^00557";"eutelia";0,15;"Brazil Mobile"
"^00558";"eutelia";0,15;"Brazil Mobile"
"^00559";"eutelia";0,15;"Brazil Mobile"
"^0056";"eutelia";0,02;"Chile"
"^0056";"eutelia";0,02;"Chile"
"^0056";"eutelia";0,02;"Chile"
"^0056";"eutelia";6;"Chile"
"^005697";"eutelia";0,12;"Chile Mobile"
"^005698";"eutelia";0,12;"Chile Mobile"
"^005699";"eutelia";0,12;"Chile Mobile"
"^0057";"eutelia";0,05;"Colombia"
"^0057";"eutelia";0,03;"Colombia"
"^005731";"eutelia";0,08;"Colombia Mobile"
"^0058";"eutelia";0,02;"Venezuela"
"^0058";"eutelia";0,03;"Venezuela"
"^00584";"eutelia";0,13;"Venezuela Mobile"
"^00591";"eutelia";0,08;"Bolivia"
"^00591";"eutelia";0,05;"Bolivia"
"^005917";"eutelia";0,1;"Bolivia Mobile"
"^00592";"eutelia";0,24;"Guyana"
"^00592";"eutelia";6;"Guyana"
"^005926";"eutelia";0,23;"Guyana Mobile"
"^00593";"eutelia";0,1;"Ecuador"
"^00593";"eutelia";0,1;"Ecuador"
"^00593";"eutelia";0,1;"Ecuador"
"^00593";"eutelia";0,09;"Ecuador"
"^005938";"eutelia";0,17;"Ecuador Mobile"
"^005939";"eutelia";0,17;"Ecuador Mobile"
"^00595";"eutelia";0,05;"Paraguay"
"^00595";"eutelia";0,09;"Paraguay"
"^005959";"eutelia";0,09;"Paraguay Mobile"
"^00597";"eutelia";0,19;"Suriname"
"^005978";"eutelia";0,19;"Suriname Mobile"
"^00598";"eutelia";0,07;"Uruguay"
"^0059894";"eutelia";0,15;"Uruguay Mobile"
"^0059895";"eutelia";0,15;"Uruguay Mobile"
"^0059896";"eutelia";0,15;"Uruguay Mobile"
"^0059897";"eutelia";0,15;"Uruguay Mobile"
"^0059898";"eutelia";0,15;"Uruguay Mobile"
"^0059899";"eutelia";0,15;"Uruguay Mobile"
"^0060";"eutelia";0,02;"Malaysia"
"^00601";"eutelia";0,04;"Malaysia Mobile"
"^0061";"eutelia";0,02;"Australia"
"^0061";"eutelia";6;"Australia"
"^0061";"eutelia";0,02;"Australia"
"^0061";"eutelia";0,02;"Australia"
"^0061";"eutelia";0,02;"Australia"
"^0061";"eutelia";0,02;"Australia"
"^0061";"eutelia";0,02;"Australia"
"^0061";"eutelia";0,02;"Australia"
"^00614";"eutelia";0,32;"Australia Mobile"
"^00614";"eutelia";0,13;"Australia Mobile"
"^00614";"eutelia";0,14;"Australia Mobile"
"^00614";"eutelia";0,15;"Australia Mobile"
"^00614";"eutelia";0,18;"Australia Mobile"
"^0062";"eutelia";0,07;"Indonesia"
"^0062";"eutelia";0,03;"Indonesia"
"^00628";"eutelia";0,1;"Indonesia Mobile"
"^0063";"eutelia";0,1;"Philippines"
"^0063";"eutelia";0,1;"Philippines"
"^00639";"eutelia";0,14;"Philippines Mobile"
"^0064";"eutelia";0,02;"New Zealand"
"^0064";"eutelia";0,23;"New Zealand"
"^006420";"eutelia";0,23;"New Zealand Mobile"
"^006420";"eutelia";0,18;"New Zealand Mobile"
"^006421";"eutelia";0,18;"New Zealand Mobile"
"^006421";"eutelia";0,23;"New Zealand Mobile"
"^006424";"eutelia";0,23;"New Zealand Mobile"
"^006424";"eutelia";0,18;"New Zealand Mobile"
"^006425";"eutelia";0,23;"New Zealand Mobile"
"^006425";"eutelia";0,18;"New Zealand Mobile"
"^006427";"eutelia";0,23;"New Zealand Mobile"
"^006427";"eutelia";0,18;"New Zealand Mobile"
"^006428";"eutelia";0,18;"New Zealand Mobile"
"^006428";"eutelia";0,23;"New Zealand Mobile"
"^006429";"eutelia";0,18;"New Zealand Mobile"
"^006429";"eutelia";0,23;"New Zealand Mobile"
"^0065";"eutelia";0,01;"Singapore"
"^00658";"eutelia";0,01;"Singapore Mobile"
"^00659";"eutelia";0,01;"Singapore Mobile"
"^0066";"eutelia";0,02;"Thailand"
"^0066";"eutelia";0,02;"Thailand"
"^00661";"eutelia";0,02;"Thailand Mobile"
"^006689";"eutelia";0,02;"Thailand Mobile"
"^00670";"eutelia";0,38;"East Timor"
"^006707";"eutelia";0,32;"East Timor Mobile"
"^006707";"eutelia";0,18;"East Timor Mobile"
"^006707";"eutelia";0,15;"East Timor Mobile"
"^006707";"eutelia";0,38;"East Timor Mobile"
"^006707";"eutelia";0,14;"East Timor Mobile"
"^00673";"eutelia";0,04;"Brunei"
"^006738";"eutelia";0,04;"Brunei Mobile"
"^00674";"eutelia";6;"Nauru"
"^00674";"eutelia";1;"Nauru"
"^00674555";"eutelia";1;"Nauru Mobile"
"^00675";"eutelia";6;"Papua New Guinea"
"^00675";"eutelia";0,38;"Papua New Guinea"
"^0067568";"eutelia";0,15;"Papua New Guinea Mobile"
"^0067568";"eutelia";0,23;"Papua New Guinea Mobile"
"^0067568";"eutelia";0,38;"Papua New Guinea Mobile"
"^0067569";"eutelia";0,38;"Papua New Guinea Mobile"
"^0067569";"eutelia";0,15;"Papua New Guinea Mobile"
"^0067569";"eutelia";0,23;"Papua New Guinea Mobile"
"^00678";"eutelia";0,63;"Vanuatu"
"^006784";"eutelia";0,63;"Vanuatu Mobile"
"^006785";"eutelia";0,63;"Vanuatu Mobile"
"^00679";"eutelia";6;"Fiji"
"^00679";"eutelia";0,21;"Fiji"
"^006799";"eutelia";0,21;"Fiji Mobile"
"^00684";"eutelia";0,07;"American Samoa"
"^007";"eutelia";0,08;"Kazakhstan"
"^007";"eutelia";0,03;"Russia (Russian Federation)"
"^007";"eutelia";0,01;"Russia (Russian Federation)"
"^007";"eutelia";0,03;"Kazakhstan"
"^007";"eutelia";0,01;"Russia (Russian Federation)"
"^007";"eutelia";0,04;"Russia (Russian Federation)"
"^00770";"eutelia";0,15;"Kazakhstan Mobile"
"^00770";"eutelia";0,1;"Kazakhstan Mobile"
"^00770";"eutelia";0,14;"Kazakhstan Mobile"
"^00770";"eutelia";0,18;"Kazakhstan Mobile"
"^00770";"eutelia";0,32;"Kazakhstan Mobile"
"^007777";"eutelia";0,18;"Kazakhstan Mobile"
"^007777";"eutelia";0,32;"Kazakhstan Mobile"
"^007777";"eutelia";0,14;"Kazakhstan Mobile"
"^007777";"eutelia";0,15;"Kazakhstan Mobile"
"^007777";"eutelia";0,1;"Kazakhstan Mobile"
"^0079";"eutelia";0,05;"Russia (Russian Federation) Mobile"
"^0081";"eutelia";0,03;"Japan"
"^0081";"eutelia";0,03;"Japan"
"^008170";"eutelia";0,12;"Japan Mobile"
"^008180";"eutelia";0,12;"Japan Mobile"
"^008190";"eutelia";0,12;"Japan Mobile"
"^008210";"eutelia";0,05;"South Korea Mobile"
"^008211";"eutelia";0,05;"South Korea Mobile"
"^008216";"eutelia";0,05;"South Korea Mobile"
"^008217";"eutelia";0,05;"South Korea Mobile"
"^008218";"eutelia";0,05;"South Korea Mobile"
"^008219";"eutelia";0,05;"South Korea Mobile"
"^0084";"eutelia";0,06;"Vietnam"
"^0084";"eutelia";0,06;"Vietnam"
"^00849";"eutelia";0,06;"Vietnam Mobile"
"^00849";"eutelia";0,07;"Vietnam Mobile"
"^00850";"eutelia";0,02;"North Korea"
"^00850";"eutelia";0,05;"North Korea Mobile"
"^00850";"eutelia";0,02;"North Korea"
"^00850";"eutelia";0,32;"North Korea"
"^00852";"eutelia";6;"Hong Kong"
"^00852";"eutelia";0,02;"Hong Kong"
"^008525";"eutelia";0,01;"Hong Kong Mobile"
"^008526";"eutelia";0,01;"Hong Kong Mobile"
"^008529";"eutelia";0,01;"Hong Kong Mobile"
"^00855";"eutelia";0,08;"Cambodia"
"^008559";"eutelia";0,08;"Cambodia Mobile"
"^00856";"eutelia";0,07;"Laos"
"^0085620";"eutelia";0,07;"Laos Mobile"
"^0086";"eutelia";0,01;"People's Republic of China"
"^0086";"eutelia";0,01;"People's Republic of China"
"^0086";"eutelia";0,01;"People's Republic of China"
"^0086";"eutelia";0,01;"People's Republic of China"
"^0086";"eutelia";0,01;"People's Republic of China"
"^0086";"eutelia";0,01;"People's Republic of China"
"^0086";"eutelia";0,01;"People's Republic of China"
"^008613";"eutelia";0,01;"People's Republic of China Mobile"
"^008615";"eutelia";0,01;"People's Republic of China Mobile"
"^00876";"eutelia";0,09;"Jamaica"
"^00876";"eutelia";0,18;"Jamaica Mobile"
"^00880";"eutelia";0,04;"Bangladesh"
"^00880";"eutelia";0,04;"Bangladesh"
"^00880";"eutelia";0,04;"Bangladesh"
"^00880";"eutelia";0,04;"Bangladesh"
"^0088016";"eutelia";0,04;"Bangladesh Mobile"
"^0088017";"eutelia";0,04;"Bangladesh Mobile"
"^00880181";"eutelia";0,04;"Bangladesh Mobile"
"^0088019";"eutelia";0,04;"Bangladesh Mobile"
"^00886";"eutelia";0,02;"Taiwan"
"^00886";"eutelia";0,02;"Taiwan"
"^008869";"eutelia";0,07;"Taiwan Mobile"
"^0090";"eutelia";0,03;"Turkey"
"^0090";"eutelia";0,02;"Turkey"
"^00905";"eutelia";0,14;"Turkey Mobile"
"^00905";"eutelia";0,14;"Turkey Mobile"
"^00905";"eutelia";0,14;"Turkey Mobile"
"^00905";"eutelia";0,14;"Turkey Mobile"
"^00905";"eutelia";0,14;"Turkey Mobile"
"^00905";"eutelia";0,14;"Turkey Mobile"
"^00905";"eutelia";0,14;"Turkey Mobile"
"^0091";"eutelia";0,05;"India"
"^0091";"eutelia";0,05;"India"
"^0091";"eutelia";0,05;"India"
"^0091";"eutelia";0,05;"India"
"^00919";"eutelia";0,05;"India Mobile"
"^0092";"eutelia";0,07;"Pakistan"
"^0092";"eutelia";0,07;"Pakistan"
"^0092";"eutelia";0,07;"Pakistan"
"^0092";"eutelia";0,07;"Pakistan"
"^0092300";"eutelia";0,07;"Pakistan Mobile"
"^0092300";"eutelia";0,14;"Pakistan Mobile"
"^0092300";"eutelia";0,18;"Pakistan Mobile"
"^0092300";"eutelia";0,15;"Pakistan Mobile"
"^0092300";"eutelia";0,32;"Pakistan Mobile"
"^0092301";"eutelia";0,18;"Pakistan Mobile"
"^0092301";"eutelia";0,32;"Pakistan Mobile"
"^0092301";"eutelia";0,07;"Pakistan Mobile"
"^0092301";"eutelia";0,15;"Pakistan Mobile"
"^0092301";"eutelia";0,14;"Pakistan Mobile"
"^0092302";"eutelia";0,14;"Pakistan Mobile"
"^0092302";"eutelia";0,15;"Pakistan Mobile"
"^0092302";"eutelia";0,07;"Pakistan Mobile"
"^0092302";"eutelia";0,32;"Pakistan Mobile"
"^0092302";"eutelia";0,18;"Pakistan Mobile"
"^0092303";"eutelia";0,18;"Pakistan Mobile"
"^0092303";"eutelia";0,15;"Pakistan Mobile"
"^0092303";"eutelia";0,32;"Pakistan Mobile"
"^0092303";"eutelia";0,14;"Pakistan Mobile"
"^0092303";"eutelia";0,07;"Pakistan Mobile"
"^0092304";"eutelia";0,18;"Pakistan Mobile"
"^0092304";"eutelia";0,32;"Pakistan Mobile"
"^0092304";"eutelia";0,14;"Pakistan Mobile"
"^0092304";"eutelia";0,07;"Pakistan Mobile"
"^0092304";"eutelia";0,15;"Pakistan Mobile"
"^0092306";"eutelia";0,15;"Pakistan Mobile"
"^0092306";"eutelia";0,18;"Pakistan Mobile"
"^0092306";"eutelia";0,32;"Pakistan Mobile"
"^0092306";"eutelia";0,14;"Pakistan Mobile"
"^0092306";"eutelia";0,07;"Pakistan Mobile"
"^0092307";"eutelia";0,07;"Pakistan Mobile"
"^0092307";"eutelia";0,15;"Pakistan Mobile"
"^0092307";"eutelia";0,18;"Pakistan Mobile"
"^0092307";"eutelia";0,32;"Pakistan Mobile"
"^0092307";"eutelia";0,14;"Pakistan Mobile"
"^0092308";"eutelia";0,15;"Pakistan Mobile"
"^0092308";"eutelia";0,07;"Pakistan Mobile"
"^0092308";"eutelia";0,32;"Pakistan Mobile"
"^0092308";"eutelia";0,14;"Pakistan Mobile"
"^0092308";"eutelia";0,18;"Pakistan Mobile"
"^0092309";"eutelia";0,14;"Pakistan Mobile"
"^0092309";"eutelia";0,15;"Pakistan Mobile"
"^0092309";"eutelia";0,07;"Pakistan Mobile"
"^0092309";"eutelia";0,32;"Pakistan Mobile"
"^0092309";"eutelia";0,18;"Pakistan Mobile"
"^0092320";"eutelia";0,07;"Pakistan Mobile"
"^0092320";"eutelia";0,14;"Pakistan Mobile"
"^0092320";"eutelia";0,18;"Pakistan Mobile"
"^0092320";"eutelia";0,15;"Pakistan Mobile"
"^0092320";"eutelia";0,32;"Pakistan Mobile"
"^0092321";"eutelia";0,15;"Pakistan Mobile"
"^0092321";"eutelia";0,14;"Pakistan Mobile"
"^0092321";"eutelia";0,07;"Pakistan Mobile"
"^0092321";"eutelia";0,32;"Pakistan Mobile"
"^0092321";"eutelia";0,18;"Pakistan Mobile"
"^0092322";"eutelia";0,18;"Pakistan Mobile"
"^0092322";"eutelia";0,07;"Pakistan Mobile"
"^0092322";"eutelia";0,14;"Pakistan Mobile"
